x,y,labels
3.810483870967743,27.451298701298704,1
6.350806451612903,27.613636363636367,1
7.560483870967743,24.610389610389618,1
8.528225806451612,20.551948051948052,1
8.225806451612904,13.814935064935066,1
8.588709677419356,8.701298701298702,1
6.592741935483871,6.022727272727273,1
4.354838709677419,13.165584415584417,1
5.141129032258065,19.659090909090914,1
4.717741935483871,23.06818181818182,1
2.358870967741936,23.879870129870135,1
1.512096774193548,17.30519480519481,1
1.935483870967742,8.295454545454547,1
3.810483870967743,2.6948051948051948,1
8.830645161290324,2.3701298701298708,1
12.822580645161288,9.188311688311689,1
13.18548387096774,17.629870129870135,1
11.733870967741936,25.259740259740262,1
9.858870967741936,27.451298701298704,1
6.290322580645161,25.016233766233768,1
12.096774193548388,18.27922077922078,1
10.58467741935484,13.652597402597406,1
10.58467741935484,11.704545454545457,1
9.97983870967742,28.668831168831176,1
7.983870967741935,19.659090909090914,1
4.778225806451613,12.840909090909092,1
4.596774193548387,9.675324675324676,1
6.411290322580645,26.31493506493507,1
5.987903225806451,15.519480519480522,1
5.866935483870967,10.974025974025976,1
7.681451612903227,27.532467532467535,1
5.201612903225807,22.743506493506494,1
6.532258064516129,16.25,1
4.959677419354839,13.652597402597406,1
6.048387096774193,27.451298701298704,1
4.354838709677419,27.532467532467535,1
4.717741935483871,20.06493506493507,1
6.955645161290323,19.253246753246756,1
10.58467741935484,21.282467532467535,1
9.798387096774192,23.392857142857146,1
9.737903225806452,18.603896103896105,1
8.588709677419356,13.814935064935066,1
7.560483870967743,16.73701298701299,1
3.810483870967743,19.009740259740262,1
4.475806451612903,14.139610389610391,1
3.326612903225807,7.2402597402597415,1
9.858870967741936,6.185064935064936,1
10.403225806451612,3.100649350649351,1
3.084677419354839,0.5032467532467528,1
2.419354838709677,0.8279220779220777,1
4.475806451612903,3.9935064935064943,1
6.955645161290323,4.805194805194805,1
7.318548387096775,5.0487012987013,1
7.258064516129033,6.590909090909092,1
4.294354838709677,7.15909090909091,1
3.689516129032259,10.649350649350652,1
9.133064516129032,18.522727272727273,1
10.766129032258064,19.334415584415588,1
7.318548387096775,21.03896103896104,1
4.415322580645161,19.821428571428577,1
2.963709677419355,17.142857142857146,1
2.479838709677419,15.43831168831169,1
3.205645161290323,27.20779220779221,1
3.084677419354839,27.77597402597403,1
2.116935483870968,21.688311688311693,1
0.665322580645161,11.866883116883118,1
4.233870967741935,6.50974025974026,1
4.233870967741935,3.100649350649351,1
11.431451612903224,11.379870129870131,1
11.794354838709676,16.574675324675326,1
11.552419354838708,26.558441558441565,1
8.467741935483872,11.136363636363638,1
10.100806451612904,8.62012987012987,1
10.705645161290324,13.733766233766238,1
9.737903225806452,15.113636363636365,1
10.282258064516128,23.311688311688314,1
14.758064516129032,25.503246753246756,1
11.129032258064516,28.506493506493513,1
4.899193548387097,27.451298701298704,1
4.536290322580645,22.662337662337663,1
2.479838709677419,26.639610389610397,1
2.721774193548387,28.42532467532468,1
2.358870967741936,21.120129870129873,1
5.141129032258065,15.35714285714286,1
8.407258064516128,11.785714285714286,1
10.04032258064516,17.224025974025977,1
8.528225806451612,11.623376623376625,1
7.741935483870969,6.428571428571429,1
9.556451612903228,3.6688311688311694,1
7.379032258064517,14.951298701298702,1
7.016129032258065,7.321428571428573,1
8.346774193548388,3.6688311688311694,1
8.951612903225808,2.8571428571428577,1
9.556451612903228,8.782467532467534,1
9.435483870967744,16.33116883116883,1
5.685483870967743,17.711038961038966,1
4.354838709677419,16.89935064935065,1
6.834677419354839,23.06818181818182,1
4.173387096774193,24.69155844155845,1
4.838709677419355,26.152597402597408,1
28.548387096774196,27.938311688311693,2
28.18548387096774,22.662337662337663,2
28.18548387096774,17.38636363636364,2
28.245967741935484,14.139610389610391,2
28.608870967741932,9.91883116883117,2
27.3991935483871,5.0487012987013,2
27.096774193548388,4.318181818181818,2
26.431451612903224,8.376623376623378,2
26.552419354838708,17.46753246753247,2
26.189516129032256,27.045454545454547,2
23.77016129032258,26.558441558441565,2
23.588709677419356,19.98376623376624,2
24.798387096774192,11.298701298701301,2
25.887096774193548,0.09740259740259738,2
28.427419354838708,1.8019480519480524,2
28.608870967741932,6.50974025974026,2
28.911290322580644,12.922077922077923,2
29.39516129032258,17.061688311688314,2
29.153225806451612,21.363636363636367,2
27.278225806451612,25.990259740259745,2
25.221774193548388,18.27922077922078,2
25.403225806451612,13.814935064935066,2
22.439516129032256,5.129870129870131,2
24.737903225806452,3.425324675324676,2
24.375,10.081168831168833,2
24.43548387096774,10.56818181818182,2
25.100806451612904,17.711038961038966,2
26.673387096774192,24.448051948051955,2
24.616935483870968,20.146103896103902,2
23.528225806451612,14.464285714285717,2
22.5,8.376623376623378,2
23.467741935483872,13.733766233766238,2
23.16532258064516,25.66558441558442,2
24.193548387096772,27.451298701298704,2
22.137096774193548,18.27922077922078,2
24.556451612903224,7.402597402597404,2
26.794354838709676,6.347402597402599,2
28.669354838709676,23.879870129870135,2
27.701612903225804,26.964285714285715,2
25.524193548387096,14.383116883116886,2
27.580645161290324,9.512987012987015,2
26.431451612903224,5.129870129870131,2
27.580645161290324,24.285714285714292,2
26.491935483870968,24.042207792207797,2
26.612903225806452,20.146103896103902,2
25.887096774193548,22.337662337662344,2
24.798387096774192,22.337662337662344,2
22.681451612903224,23.392857142857146,2
22.56048387096774,20.308441558441565,2
